,_id,tweet_id,text,task_1
1265,60c5d7495659ea5e55df0b18,hi_hasoc_2021_1200,हिंदुत्व की आड़ में जैसे अखिलेश ने आजम खान की मदद नहीं की वैसे ही तेजस्वी ने शहाबुद्दीन की मदद नहीं की धन्यवाद,NOT
1266,60c5d7495659ea5e55df15fe,hi_hasoc_2021_2926,भाजपा वाले कोरोना के लिए कुछ कर पाए या नही परन्तु मोदी जी गुणगान करने का तरीक़ा निकल ही लेते है मोदी जी की दूरदर्शिता 🤣🤣🤣 ,NOT
1267,60c5d7495659ea5e55df0c4f,hi_hasoc_2021_814, हजारों सर झुक जाएंगे मोदी जी आपके सम्मान में एक बार गुजरात वाला दोहरा देपं बंगाल में ,NOT
1268,60c5d7495659ea5e55df0ed5,hi_hasoc_2021_1472,बंगाल के रूझान देख लाइव शो से दीपक चौरसिया फ़रारToilet की तरफ भागता देखा गया! ,NOT
1269,60c5d7495659ea5e55df04fc,hi_hasoc_2021_4372, चुप ही रहो तुम,HOF
1270,60c5d7495659ea5e55df0663,hi_hasoc_2021_244, This is tight slap on Foolish Mahanmoorakh Modi Govt face It’s power of people,HOF
1271,60c5d7495659ea5e55df098d,hi_hasoc_2021_1187,ममता को चोट लगी ब्रेकिंग न्यूज़ बन गई  बंगाल में हिन्दुओं पर हो रहा अत्याचारमारकाट लूटपाट मची हुई है बलात्कार हो रहे है पर यह न्यूज़ कब बनेगी  क्या हिन्दू होना गुनाह है ,NOT
1272,60c5d7495659ea5e55df0688,hi_hasoc_2021_119,अब ना रोटी की फिक्र है ना रोजगार की तलाश है आपने देश को उस दौर में ले आया🤔 जहांरहना ही विकास है 😓😓 ,NOT
1273,60c5d7495659ea5e55df1621,hi_hasoc_2021_5482,कहां का है ये दुष्ट,HOF
1274,60c5d7495659ea5e55df1ade,hi_hasoc_2021_3666,अंततः बंगाली हिंदुओं का मूद्दा गौन हो ही गया,NOT
1275,60c5d7495659ea5e55df18b5,hi_hasoc_2021_5890,क्योकि ये एक विदेशी कीऔलाद है,HOF
1276,60c5d7495659ea5e55df0a99,hi_hasoc_2021_4558, कितने बड़े हरामी और हिटलर निच टाइप केे अच्छी सोच वाले इंसान हो आप,NOT
1277,60c5d7495659ea5e55df1667,hi_hasoc_2021_5510, अबे चोडु  ये ब्रामन सिर्फ पाखंडी है,HOF
1278,60c5d7495659ea5e55df08f8,hi_hasoc_2021_1098,जब कुर्बानी देने का टाइम आता हैतो सिपाही की दी जाती हैराजा और राजकुमार जिंदा रहते हैंगद्दी पर बैठने के लिए  ,NOT
1279,60c5d7495659ea5e55df0e1b,hi_hasoc_2021_4878,जब समय ख़राब होता है ना तो ऊंट पर सबार व्यक्ति को भी कुत्ता काट लेता है l यही हाल इसका हो गया है l जायेगा ससुर तेल लेने l घमंड तो सर चढ़ कर बोल रहा है l माथा फिर गया है l attitude ab kheshri ko janta dikhaye gi  अश्लील ग,HOF
1280,60c5d7495659ea5e55df1a71,hi_hasoc_2021_3694,ना कर फ़िक्र ए ओसामा की तू एक नन्हा सा चिराग हैतेरे हौसले मे छिपे है ना जाने कितने आफताब है,NOT
1281,60c5d7495659ea5e55df105a,hi_hasoc_2021_1894, शुक्रिया शुक्रिया बाक़ी RJD ने अपनी औक़ात दिखा दी है और हाँसाहब आपका शुक्रिया आप सिर्फ़ ट्विटर पर ही रहे,NOT
1282,60c5d7495659ea5e55df10bf,hi_hasoc_2021_2050,ओरत बहन तेरी बेटी भैया भैया चिल्लाएगी उनकी यही करुण चीखें माँ भारती को भी रुलायेंगी 😢😢😢बंटवारे को रे सेक्युलर तू याद जरा सा तो करले जब देश बंटा था टुकड़े मेंउसे याद जरा अब तू कर ले ,NOT
1283,60c5d7495659ea5e55df198b,hi_hasoc_2021_4190,ढूंढोगे कहाँ मुझको मेरा पता लेते जाओ एक कब्र नई होगी एक जलता दिया होगा ,NOT
1284,60c5d7495659ea5e55df0f18,hi_hasoc_2021_1873,विदेश राज्य मंत्री श्री मुरलीधर जी के काफिले पर टीमसी के गुंडे द्वारा किया गया हमला  क्या यही ममता का समृद्ध और शांत पश्चिमी बंगाल है  लोकतंत्र की हत्या देश की जनता बर्दाश्त नहीं करेगी जल्द सबका जवाब मिलेगा आपको ममता जी,NOT
1285,60c5d7495659ea5e55df161c,hi_hasoc_2021_3085,शहाबुद्दीन साहब को कोरोना नहीं थातो अचानक मौत कैसे हुई उन्हें AIIMS की जगह DDU में क्यों एडमिट किया गयाजब कोरोना रिपोर्ट नेगेटिव है तो शरीर सीवान क्यों नही ले जाने दे रहेहम तदफीन के साथ न्यायिक जांच की मांग करते हैं आखिर क्या छुपा रहें है ,NOT
1286,60c5d7495659ea5e55df1128,hi_hasoc_2021_2405,मोदी शाहा बोले लेके रहेंगे हावडा नंदीग्राम बंगाल वासी बोले गुजरात जाके करो आराम !!🤣🤣 ,NOT
1287,60c5d7495659ea5e55df17f4,hi_hasoc_2021_5695,जब भी भारत पर या मूलनिवासी समाज पर कोई मुश्किल आईकिसी पोंगा पंडे ने साथ नहीं दियालेकिन अपने बलात्कारी हत्यारों के लिए तिरंगा यात्रा और पंचायत की क्योंकि ब्राह्मण जानते हैं कि हम विदेशी हैंइसीलिए हमें खुद ही अपनी लड़ाई लड़नी होगी,HOF
1288,60c5d7495659ea5e55df07ff,hi_hasoc_2021_603, BJP और TMC दोनों को बंगाल के कुर्सी से मतलब है एक पाने के लिए दूसरा बचाने के लिए खुद शपथ ले नहीं पाए तो अगले को बधाई देना तो बनता है,NOT
1289,60c5d7495659ea5e55df0aaf,hi_hasoc_2021_4624, इस चुटिया लड़ाई में मत पड़ो ब्राह्मणों के पास बहुत महापुरुष है क्रांतिकारी है रोज के 2 मिल जाएंगे उन्होंने मुगलो फिर अंग्रेजो के चाटे उनको करने दो ट्विटर की वीरता,HOF
1290,60c5d7495659ea5e55df08b7,hi_hasoc_2021_615,शेरे शहाबुद्दीन जिंदाबादहमारे शेर जिन्दाबाद ,NOT
1291,60c5d7495659ea5e55df157e,hi_hasoc_2021_2994, पूर्व सांसद को अपने घर की जमीन पर दफन होने भी नहीं दे सकती है सरकारलानत है ऐसी सरकार पर 😡😏,NOT
1292,60c5d7495659ea5e55df0ce8,hi_hasoc_2021_1850,अलविदा शहाबुद्दीन साहब  आप यादों में हमेशा रहेंगे🙏 🙏🙏🙏 ,NOT
1293,60c5d7495659ea5e55df12b5,hi_hasoc_2021_2575, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
1294,60c5d7495659ea5e55df1d27,hi_hasoc_2021_4017,बॉलीवुड से एकमात्र Kangana Ranaut ही बंगाल हिंसा के विरुद्ध मुखरता से बोल पा रही हैंबाकियों के लिए मुद्दा तब बनता है जब मसला तबरेज का हो कंगना का टि्वटर अकाउंट सस्पेंड कर दिया गया है ,NOT
1295,60c5d7495659ea5e55df10fc,hi_hasoc_2021_2156,साथियों अभी कुछ कमी नजर आ रही है भर दो हुंकार अपने हक के लिए ताल ठोक कर मैदान में आ जाओ !🙏🌷🌺🌹🌷🙏,NOT
1296,60c5d7495659ea5e55df127f,hi_hasoc_2021_2073, ठीक है अब आप चुप रहो,NOT
1297,60c5d7495659ea5e55df0643,hi_hasoc_2021_27,इस डेसमे अब राजमहल हो रहा है! 296 करोड़ लोग बेरोजगार हैं लोग पेट भर खाना नहीं खा पा रहे हैं कोई ऑक्सीजन नहीं है कोई इलाज नहीं है! ,NOT
1298,60c5d7495659ea5e55df0d24,hi_hasoc_2021_1900,Oh! Bengal क्यासे जुड़ना या फिर उसके टिकट पर चुनाव लडना बंगाल में गुनाह है क्याऔर मैं फिर याद दिला दूंऔरजी के मात्र रिपोर्ट मागंने से  बंगाल में हिंसा नहीं रुकने वाली ,NOT
1299,60c5d7495659ea5e55df0c71,hi_hasoc_2021_4616,झूठ बोलो बार बार झूठ बोलो हर बार झूठ बोलो तभी तो नौकरी चलेगी Keep your mouth shut when you have no ability to save lives ,NOT
1300,60c5d7495659ea5e55df14a0,hi_hasoc_2021_2907, एक tik-tok star ने बड़े-बड़ेराजनीतिक धुरंधरों को अपनी हिन्दु दुल्हन वाली फिल्म चलाकर 2 साल तक जमकर न केवल मूर्ख बनाया बल्कि सत्ता पक्ष को सोचने पर मजबूर कर दिया कि ,NOT
1301,60c5d7495659ea5e55df0a83,hi_hasoc_2021_4644, ट्विटर को इसमें भी मिर्ची लग गई12 घंटे के लिए अकॉउंट ब्लॉक कर दिया जिहादी को जिहादी मत कहो सूअर को सूअर मत कहो 😡वाह रे ट्विटर 😡 ,HOF
1302,60c5d7495659ea5e55df05cd,hi_hasoc_2021_9,दलाल मीडिया मीडिया के जाल में मत फंसनाUP चुनाव के लिए नया टूलकिट है मोदी V/S योगीइसमे कोई सत्यता नही है बस फूट डालनी है,HOF
1303,60c5d7495659ea5e55df0517,hi_hasoc_2021_4346, लालू की 5 - 10 साल की जिन्दगी के लिए मरहूम शहाबुददीन साहबकीजिन्दगी काजिम्मेदार सिर्फ आरजेडी और लालूयादव है याद रखना सीवान की जनता आपने अपनासादर कोखोया है,NOT
1304,60c5d7495659ea5e55df087c,hi_hasoc_2021_441,प्रधानमंत्री की हाल में की गई घोषणा व केजरीवाल के पिछले कुछ दिनों के वीडियो को मिलाकर बनाया गया यह वीडियो अवश्य देखें! ,NOT
1305,60c5d7495659ea5e55df0a3c,hi_hasoc_2021_879,साथियो लिखते रहो और लिखने वालों को सपोर्ट करते रहो लिखो ,NOT
1306,60c5d7495659ea5e55df17fe,hi_hasoc_2021_5555,बात साफ है हर साल टोल बढ़ जाएगा लेकिन ये यूजर्स के लिए कुछ नहीं करेंगे एक्सिडेंट में किसी की जान जाती है तो जाए कहीं रोड पर गड्ढे कहीं बंप कहीं अवैध कट तो कहीं जाम ऐसे हैं हाइवे ,NOT
1307,60c5d7495659ea5e55df0f93,hi_hasoc_2021_1577,आजाद भारत का घिनौना चेहरा है ममता और वामपंथ,HOF
1308,60c5d7495659ea5e55df1dbc,hi_hasoc_2021_3625,खुद ही हिंदू मुस्लिम की आग लागतें हो और खुद आग में जुलस जाने पर शिकायत करते हो  BJP अब भूगतो  जो जैसा करेगा वो वैसा भरेगा  वाहह मोदी वाहह  ,NOT
1309,60c5d7495659ea5e55df1ccb,hi_hasoc_2021_4239,गधा भैया 🙄,HOF
1310,60c5d7495659ea5e55df1408,hi_hasoc_2021_5417,वाक़ई में जब सच का सामना होता है तो बहुत देर हो जाती है मेरे देश के लोगों को अपना हक़ माँगना होगा किसी भी क़ीमत परइस खोखली केन्द्र सरकार से जवाब माँगिए जो गिद्ध की तरह पूरे देश को लाशों में तब्दील कररहे हैं अगर अभी डरे तो हम सब कुछ खोदेगें ,HOF
1311,60c5d7495659ea5e55df09a5,hi_hasoc_2021_1188,बंगाल चुनाव से ये तो ज़ाहिर हो गया की ये बड़े बड़े २ कोड़ी के नेता अपने आपको तो इस जलती आग से बचा लेंगे पर कार्यकर्ताओं के जलते घर लूटती आबरू और मरते हुओं पर इनसे बस राजनीति ही होगी औरकुछ नहीं 😢,NOT
1312,60c5d7495659ea5e55df1385,hi_hasoc_2021_5354, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
1313,60c5d7495659ea5e55df1bce,hi_hasoc_2021_4103,गांजा बुरी चीज़ है !,NOT
1314,60c5d7495659ea5e55df0c4b,hi_hasoc_2021_1220,इस संकट की घड़ी में हमारे बड़े भाई चेतन जैन निस्स्वार्थ भाव से लगातार कोरोना सेंटरों में जाकर स्वयं ही सिलेंडरों का इंतजाम कर रहे है,NOT
1315,60c5d7495659ea5e55df0e89,hi_hasoc_2021_4889,कुरआन पाक में साफ साफ लिखा है कुफ़्फ़ार-ला-ऐतबारऐ इमान वालो काफिरों पर यकीन मत करो ये पीठ पीछे वार करते है!! ,HOF
1316,60c5d7495659ea5e55df0a40,hi_hasoc_2021_752,जो लोग अपनी लिखी बात डिलीट करते है उसको थूकेलि नस्ल की नाजायज औलाद/वंसज बोलते हैये बात आपको पता है  जब तक अपनी असली DP नही लगाओगे तब तक मैं और तुम्हारे जानने वाले तुमको नाजायज औलाद ही समझेंगे और मन ही मन हसेंगे तुमपर और तुम्हारी मम्मी परयकीन न होतो अपने मित्रों से पूछ लो😂,HOF
1317,60c5d7495659ea5e55df1333,hi_hasoc_2021_2559,संस्कृति है इसके उलट जो बंगाल में हो रहा है ये रावण राज से भी घिनौना कृत्य है मानो ममता ये बताना चाहती हो के बंगाल मै चुनाव लड़ना भी पाप है ऑर इसका दंड वो तय करेगी बंगाल चुनाव मै किसी व्यक्ति विशेष या पार्टी की हार नहीं हुई मानवता की हार हुई है ,NOT
1318,60c5d7495659ea5e55df065d,hi_hasoc_2021_183,बहुत समय बाद कल वो मार्केट में मिली मैंने पूछा कि ये बड़ा टेडीबियर किसका है 🤔 वो बोली कमिने पति हैं मेरा 🙄🙄,NOT
1319,60c5d7495659ea5e55df126c,hi_hasoc_2021_2339, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
1320,60c5d7495659ea5e55df0b22,hi_hasoc_2021_4734,राजनीतिक गिद्धों को शर्म आनी चाहिए एक बेटा अपने वालिद को तदफिन भी नही किया की चंद लाइक कॉमेंट के लिए उनके नाम का हेंडल बना लिए! कम से कम उस भाई की दर्द समझते!,HOF
1321,60c5d7495659ea5e55df1480,hi_hasoc_2021_5418,भक्तों ,NOT
1322,60c5d7495659ea5e55df0619,hi_hasoc_2021_4285, राम राम ! इन सब हरामी खादी धारियों ने भारत को लूटा सो लूटा पर इनकी हिम्मत तो देखो कि अब ये चरखे चलाने वाले कमीने दक्षिण अफ़्रीका में लूट पाट करने पहुँच गये ! “प्रोफेशनल लुटेरे 😡”,HOF
1323,60c5d7495659ea5e55df1246,hi_hasoc_2021_2242, अगर धरना देने से सब सही हो जाता तोकुरुक्षेत्र में भी श्री कृष्ण जी अर्जुन को यही सलाह देते 😡😡😡 ,NOT
1324,60c5d7495659ea5e55df0fb4,hi_hasoc_2021_1533, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
1325,60c5d7495659ea5e55df088b,hi_hasoc_2021_4481,पप्पु खुद गधा है ,HOF
1326,60c5d7495659ea5e55df08b9,hi_hasoc_2021_4506,अफसोस! गद्दार सरकार से न्याय नहीं मिलाशहीद शहाबुद्दीन ,HOF
1327,60c5d7495659ea5e55df13f5,hi_hasoc_2021_2548, कोकहा है कि सचिन पायलट एक निकम्मा नकारा काम चोर नेता है इसीलिए यह सब आप को मुर्ख समझ कर आप को ignore कर रहे गलती खुद की है पहले आप ने भागवत कर ली फिर किस लिए समझोता कर लिया अब समझोता किया है चुपचाप गंधिपरिवार ओर अशोक गहलोत के चरण चाटो ,NOT
1328,60c5d7495659ea5e55df1a8a,hi_hasoc_2021_4137,ये आ गए बचाव में प्रवक्ता ,NOT
1329,60c5d7495659ea5e55df11bd,hi_hasoc_2021_5185,सही कहाऔरत शब्द हिंदी नहीं है अरबी लफ्ज़ हैऔर औरत शब्द कि मतलब वैश्या ही नहीं सभी स्त्री और पुरूष से सम्बंधित है जिसमें आपके घर वाले भी सम्मिलित है  क्यों कि औरत लफ्ज़ का अर्थ है गुप्तांग,HOF
1330,60c5d7495659ea5e55df144c,hi_hasoc_2021_2744, बहन आपसे उम्मित हे आप इस विषय पर संज्ञान ले और आपके बुलेटिन मे ये जरुर दिखाये आपको पता तो होगा ही की ये बहन कौन हे,NOT
1331,60c5d7495659ea5e55df0692,hi_hasoc_2021_121,यह दृश्य हृदयविदारक है! यह दृश्य TMC के आतंक की गवाही दे रहा है भाजपा कार्यकर्ताओं को अपनी सुरक्षा के लिये असम में शरण लेनी पड़ रही है असम में पार्टी द्वारा सभी को राहत शिविरों में भोजन व अन्य जरूरी सामग्री उपलब्ध कराई जा रही है ,NOT
1332,60c5d7495659ea5e55df13a6,hi_hasoc_2021_2648,मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
1333,60c5d7495659ea5e55df0ad3,hi_hasoc_2021_4804, मोदी जी Please झोला फटाफट उठाकर निकल लें दया करेंअब गुफा भी कैमरों के साथ तैयार है बहुत सारे पौगां पंडितों की झूठी सच्चे कथायें कहते रहते  एक और चलने लगेगाआप भी ख़ुश और जनता बहुत खुश,HOF
1334,60c5d7495659ea5e55df0d94,hi_hasoc_2021_5003, अगर धरना देने से सब सही हो जाता तोकुरुक्षेत्र में भी श्री कृष्ण जी अर्जुन को यही सलाह देते 😡😡😡 ,NOT
1335,60c5d7495659ea5e55df0a49,hi_hasoc_2021_1268, ये कहने से काम नहीं चलेगा अब तक तो वहा राष्ट्रपति शासन लग जाना चाहिए था फ़िर भी दिल्ली में बैठ कर हिंदुओं को मरते देख रहे थे जिन लोगों ने आपके लिए अपनी जान गवा दी और अब तक आपने कोई ठोस कदम तक नहीं उठाई ,NOT
1336,60c5d7495659ea5e55df17c7,hi_hasoc_2021_3387,कश्मीर याद रखियेगा! कश्मीरी पंडितों ने यदि खुद की रक्षा की होती तो स्थिति आज अलग होती! ,NOT
1337,60c5d7495659ea5e55df18a4,hi_hasoc_2021_4018,‼Lets Face It 𝗖𝗼𝘃𝗶𝗱-𝟭𝟵 Day 𝟰𝟮𝟳‼𝟯𝟵𝟮𝟰𝟴𝟴 Fresh Cases &amp; 𝟯𝟲𝟴𝟵 Deaths in The Last 24 Hours‼ 𝗠𝗲𝗮𝗻𝘄𝗵𝗶𝗹𝗲 A Day Without Laughter is a Day Wasted,NOT
1338,60c5d7495659ea5e55df101a,hi_hasoc_2021_1639, आप लोग जय श्री राम करके भी हार गए और वो दुर्गा पूजा रुकवाकर भी जीत गई अब ये धरना वरना छोड़ो और कोरोना पीड़ितों की मदद में लग जाओ नहीं तो देश मे Double Digit में आ जाओगे 🙏👍😷,NOT
1339,60c5d7495659ea5e55df0638,hi_hasoc_2021_4368,अब ये गधा अपना रंग दिखा रखा है इसका भावार्थ बताये,HOF
1340,60c5d7495659ea5e55df088e,hi_hasoc_2021_467,हां सबको पता है अगर आपको नही पता तो भाड़ में जाओ ,NOT
1341,60c5d7495659ea5e55df1bf6,hi_hasoc_2021_3609,जय जय सुरनायक जनसुखदायक प्रणतपाल भगवंता ,NOT
1342,60c5d7495659ea5e55df0ce7,hi_hasoc_2021_5149, गरीबों की सेवा शिर पर ताज मुफ्त वैक्सीन मुफ्त अनाजदुष्ट थेथर पर गिरी गाज,NOT
1343,60c5d7495659ea5e55df0aae,hi_hasoc_2021_1158,Corona negative थे तो फिर मौत कैसे हुई इसकी जांच होनी चाहिएआप लोग जांच की मांग कीजिए और न्याय दिलाए ओसामा और सिवान की जनता को ,NOT
1344,60c5d7495659ea5e55df0f70,hi_hasoc_2021_1391,मोन है क्या आपका तेजस्वी हो यासब मोन रखे हुए उनकी पार्टी के मुस्लिम लीडरो का कतल हो रहा है ये चुप तमसा देख रहे हे शाबुद्धीन हों याया सेसबतमसा देखरहे है,NOT
1345,60c5d7495659ea5e55df1940,hi_hasoc_2021_5790, शहाबुद्दीन की जगह लालू यादव की  संस्थानिक हत्या  हुई होती तो ससम्मान अंतिम संस्कार के लिए मुसलमान हॉस्पिटल में छलांग लगा दिए होते एक बच्चा  ओसामा  अपने पिता का ससम्मान अंतिम संस्कार के लिए कोर्ट से हॉस्पिटल तक दर दर भटक रहा और लालू परिवार तमाशा देख रहा ,HOF
1346,60c5d7495659ea5e55df11b6,hi_hasoc_2021_2236,जब शहाबुद्दीनको दफ़न कर दिया गया तबकी नींद टूटी गद्दार साला तू जिवन में कभी cm नहीं बन जाएगा भाजपा की तरह तेरे को भी मुसलिम समाज डिलिट कर देगी ,NOT
1347,60c5d7495659ea5e55df14f7,hi_hasoc_2021_3068,जब सतयुग में होलिका और तैतायुग में ताड़का व द्वापरयुग में पूतना हो सकती है तो कलयुग मेंक्यों नहीं हो सकती जरूर हो सकती है !,HOF
1348,60c5d7495659ea5e55df1773,hi_hasoc_2021_3253,गुरुजी -दुख और दर्द क्या हैपदमावती-illusion=भ्रम ,NOT
1349,60c5d7495659ea5e55df13bf,hi_hasoc_2021_2685,Trending now,NOT
1350,60c5d7495659ea5e55df15b3,hi_hasoc_2021_2953,भाई आंखे बहुत पहले खुल गई थी लेकिन अपने शेर को कैसे छोड़ देता,NOT
1351,60c5d7495659ea5e55df1999,hi_hasoc_2021_5846,बंगाल में भाजपा कार्यकर्ताओं के साथ हुई हिंसा के खिलाफ प्रदेश कार्यालय के बाहर प्रदेश अध्यक्ष श्रीप्रदेश संगठन महामंत्री श्रीने कार्यकर्ताओं के साथ प्रदर्शन किया,HOF
1352,60c5d7495659ea5e55df09a3,hi_hasoc_2021_834, मदरचोद Delete 💜,HOF
1353,60c5d7495659ea5e55df171d,hi_hasoc_2021_5702,भाड़ में जाओ मत उठाओ आवाज अपने लिए कल पहले तुम्हे अच्छे से कूटेंगे फिर scst एक्ट लगा के अच्छे से लूटेंगे तब रोते रहना की कोई हमारा सपोर्ट नहीं करता क्योकि तुम obc और सवर्ण इसी लायक हो ,HOF
1354,60c5d7495659ea5e55df0ad0,hi_hasoc_2021_1197,काफिले चलते रहेंगे मेरे बाद भी यहां एक सितारा टूट जाने से फलक तन्हा नहीं होता,NOT
1355,60c5d7495659ea5e55df1508,hi_hasoc_2021_3096,प्प्रधानमंत्री जी के प्रिन्सिपल साइंटिफिक एडवाइजर विजय राघवनका बदलता नज़रिया या दिशाहीनका दबाव  ,NOT
1356,60c5d7495659ea5e55df1282,hi_hasoc_2021_2152,ट्वीटर ने मेरा अकाउंट सिर्फ इजराइल को सपोर्ट करने के कारण सस्पेंड किया था इसे भी करने की धमकी दे रहा है ट्वीटर की औकात मेरे लिए सिर्फ 4 चवन्नी घोडे पे जितनी है भाड में जाओ,NOT
1357,60c5d7495659ea5e55df1016,hi_hasoc_2021_1448,देश बचाने में जिरो अपना महल बनाने में हीरो कब तक ,NOT
1358,60c5d7495659ea5e55df0ba1,hi_hasoc_2021_4861, औरकहकर देश को भिखमंगा बना दिया,HOF
1359,60c5d7495659ea5e55df051b,hi_hasoc_2021_141,अब तो इंसान बन जाओ हिंदू मुस्लिम बादमेबन जाना ,NOT
1360,60c5d7495659ea5e55df108b,hi_hasoc_2021_4972, I am shocked they didnt mention a line Karam you have been our worst sufferer करम हमारे ख़राब ह भुगत आप रहे ह ,HOF
1361,60c5d7495659ea5e55df056e,hi_hasoc_2021_113,ज़िंदगी तू भी कच्ची पेंसिल की तरह हैहर रोज़ छोटी होती जा रही है!,NOT
1362,60c5d7495659ea5e55df0972,hi_hasoc_2021_1226,का घर आना औरका मर जाना दोनों कि जांच होनी चाहिए,NOT
1363,60c5d7495659ea5e55df150b,hi_hasoc_2021_2985,एक दम सही लिखा है ,NOT
1364,60c5d7495659ea5e55df06c3,hi_hasoc_2021_4363, बाचा जी खेसारी चाहे भोजपुरी के अधिकतर गायक बा जेकर गाना अपना परिवार के साथ सुने में शर्म लगेला फ़ूहड़ गाना बंद होखे के चाही वैसे जेकर जैसन संस्कार उ उहे किसिम के पसन्द करी हम खुद भोजपुरी गाना ना सुनल चाही ये फूहड़पन गाना के चलते एगो हो गइल सब ऊहे गावत बा,HOF
1365,60c5d7495659ea5e55df0ad2,hi_hasoc_2021_4519,इस भयावह हालात में भी मौत का सौदा!!पैसे कमाने की इतनी हवस !! किसी की ज़िंदगी/परिवार बच सकता है अगर ऑक्सीजन किसी को समय से मिल जाये| अगर ऑक्सीजन के बिना किसी की मौत होती है तो उसके कातिल ऐसे मरे हुए जमीर लेकर जीने वाले लोग हैं 🤔🤔 ,HOF
1366,60c5d7495659ea5e55df0992,hi_hasoc_2021_927,इंसान की समझ सिर्फ इतनी है की उसेजानवर कहो तो नाराज हो जाता है और शेर कहो तो खुश हो जाता हैं ,NOT
1367,60c5d7495659ea5e55df08f5,hi_hasoc_2021_866,मेरा प्रधानमंत्री जी अध्यक्ष जी और ग्रहमंत्री जी से आग्रह की बंगाल की हिंसा को जल्द से जल्द रोकिये !! हम सब आपके साथ है मोदी जी !!,NOT
1368,60c5d7495659ea5e55df0ae5,hi_hasoc_2021_4716, गोबर में कितना भी गी शक्करमिला लो वह हलवा नहीं बन सकता हूं अंधभक्तों को कितना भी समझाओयह इंसान नहीं बन सकते 😁,HOF
1369,60c5d7495659ea5e55df0f67,hi_hasoc_2021_1736,🗣️भगवान का दिया हुवा सब कुछ है 👉 इज्जत है😘रुपिया है खेत बाड़ी बंगला मकान नोकरी🤗छोकरी सॉरी सॉरी😬छोकरी नही है🙊बाकी कई सारे कमिने दोस्त भी है बस कमी है तो राष्ट्रवादी बनने की😌उसके लिए मुझे 20k✌️फोलोवर होने की सख्त जरूरत है बस कैसे भी 20k करवा दो मेरे ,NOT
1370,60c5d7495659ea5e55df0fb8,hi_hasoc_2021_1667,इनकी बिदाई का प्रबंध किसान करेगा फ़सलों के फैसले किसान करेगा,NOT
1371,60c5d7495659ea5e55df1278,hi_hasoc_2021_2380,वैसे अगर धरना देने से काम ना चले तो चरखा भी आजमा लो आखिर आजादी भी तो चरखे से मिली थी 😡 ,NOT
1372,60c5d7495659ea5e55df1b23,hi_hasoc_2021_3469,अलविदा शेर-ए-बिहार 😭अल्लाह आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए 🤲,NOT
1373,60c5d7495659ea5e55df07e6,hi_hasoc_2021_4489,अरे तेजस्वी तेरा बाप लालू और तू जब शहाबुद्दीन जैसा आदमी का नहीं हुआ तो हम मुसलमानों का क्या होगा कोई भी विकल्प चलेगा लेकिन तू और तेरा बाप अब नहीं चलेगा😭 ,HOF
1374,60c5d7495659ea5e55df1c8d,hi_hasoc_2021_5797,बड़ा दोगला पन हैजी आपके अंदर,HOF
1375,60c5d7495659ea5e55df0706,hi_hasoc_2021_405,जब पूर्व सांसद मोहम्मद शाहबुद्दीन साहब की करोना रिपोर्ट नेगेटिव थेतो फिर उनकी इलाज में इतनी लापरवाही क्यों हम पूरे मज़बूती के साथ उनके परिवार के साथ है और जाँच की माँग करते हैं,NOT
1376,60c5d7495659ea5e55df0712,hi_hasoc_2021_406,फ़िलिस्तीनियों को उनके घर से निकाल कर ख़ुद को वहां बसना भी तो बहुत बड़ा आतंकवाद है,NOT
1377,60c5d7495659ea5e55df1a52,hi_hasoc_2021_3978,सवाल तो रहेगाकी बॉडी हरियाणा जा सकती है परकी बिहार के सीवान नही जा सकती कहने को कानून सबके लिए बराबर है ,NOT
1378,60c5d7495659ea5e55df1433,hi_hasoc_2021_2511,इज़राइल COVID-19 सहायता के हिस्से के रूप में ऑक्सीजन जनरेटर और श्वासयंत्र सहित भारत में दवाई और चिकित्सा उपकरण भेजेगा,NOT
1379,60c5d7495659ea5e55df1457,hi_hasoc_2021_5322,अंधकार की हज़ारों परते हैं और उन में लोगों को उलझाना मोदी जी की देशभक्ति है ,HOF
1380,60c5d7495659ea5e55df1bc4,hi_hasoc_2021_5738, नाजायज औलाद हमारी हो तो सबक भी हम ही सिखाते है टाइम टाइम पर खुराक देते रहते है  इतिहास चोरो को,HOF
1381,60c5d7495659ea5e55df0d38,hi_hasoc_2021_4998,पत्रकारों की पुरजोर मांग है कि जो कमीने हरामखोर नेता पत्रकारों की खरीद-फरोख्त करते हैं वो एक IPL सरीखी व्यवस्था के तहत करें ,HOF
1382,60c5d7495659ea5e55df10a3,hi_hasoc_2021_4881,Kya हुआ वैक्सीन नही लगा तो सर घर घर दारू तो पहुंचा रहे है यही तो है केजरीवाल दोगला माडलऔर जिस पार्टी का नेम ही A - arvind A - advertismentP - partyHo use kitna umed kiya ja sakta haii,HOF
1383,60c5d7495659ea5e55df1785,hi_hasoc_2021_3272,अपने तो अपने होते हैं,NOT
